Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"11:37:26.770",,INFO,[1000000007744039],lop.AbstractLopService,Time taken (LOP:getAvailability): 10819 ms ,,,,,
22-04-15,"11:37:24.772",,INFO,[1000000007744040],lop.AbstractLopService,Time taken (LOP:getAvailability): 10311 ms ,,,,,
22-04-15,"11:37:28.027",,INFO,[1000000007744040],lop.AbstractLopService,Time taken (LOP:getAvailability): 3248 ms ,,,,,
22-04-15,"11:37:25.093",,INFO,[1000000007744041],lop.AbstractLopService,Time taken (LOP:getAvailability): 10474 ms ,,,,,
22-04-15,"11:37:28.679",,INFO,[1000000007744041],lop.AbstractLopService,Time taken (LOP:getAvailability): 3579 ms ,,,,,
22-04-15,"11:37:25.082",,INFO,[1000000007744042],lop.AbstractLopService,Time taken (LOP:getAvailability): 10187 ms ,,,,,
22-04-15,"11:37:28.963",,INFO,[1000000007744042],lop.AbstractLopService,Time taken (LOP:getAvailability): 3875 ms ,,,,,
22-04-15,"11:37:26.480",,INFO,[1000000007744043],lop.AbstractLopService,Time taken (LOP:getAvailability): 9886 ms ,,,,,
22-04-15,"11:37:29.919",,INFO,[1000000007744043],lop.AbstractLopService,Time taken (LOP:getAvailability): 3433 ms ,,,,,
22-04-15,"11:37:27.415",,INFO,[1000000007744044],lop.AbstractLopService,Time taken (LOP:getAvailability): 8672 ms ,,,,,
22-04-15,"11:37:30.782",,INFO,[1000000007744044],lop.AbstractLopService,Time taken (LOP:getAvailability): 3359 ms ,,,,,
22-04-15,"11:37:30.725",,INFO,[1000000007744045],lop.AbstractLopService,Time taken (LOP:getAvailability): 4094 ms ,,,,,
22-04-15,"11:37:32.646",,INFO,[1000000007744045],lop.AbstractLopService,Time taken (LOP:getAvailability): 1914 ms ,,,,,
22-04-15,"11:37:29.302",,INFO,[1000000007744046],lop.AbstractLopService,Time taken (LOP:getAvailability): 4164 ms ,,,,,
22-04-15,"11:37:31.529",,INFO,[1000000007744046],lop.AbstractLopService,Time taken (LOP:getAvailability): 2219 ms ,,,,,
22-04-15,"11:37:29.020",,INFO,[1000000007744047],lop.AbstractLopService,Time taken (LOP:getAvailability): 3632 ms ,,,,,
22-04-15,"11:37:31.600",,INFO,[1000000007744047],lop.AbstractLopService,Time taken (LOP:getAvailability): 2575 ms ,,,,,
22-04-15,"11:37:28.929",,INFO,[1000000007744048],lop.AbstractLopService,Time taken (LOP:getAvailability): 3873 ms ,,,,,
22-04-15,"11:37:31.316",,INFO,[1000000007744048],lop.AbstractLopService,Time taken (LOP:getAvailability): 2383 ms ,,,,,
22-04-15,"11:37:29.021",,INFO,[1000000007744049],lop.AbstractLopService,Time taken (LOP:getAvailability): 3339 ms ,,,,,
22-04-15,"11:37:31.466",,INFO,[1000000007744049],lop.AbstractLopService,Time taken (LOP:getAvailability): 2439 ms ,,,,,
22-04-15,"12:31:59.998",,INFO,[1000000007744051],lop.AbstractLopService,Time taken (LOP:getAvailability): 1446 ms ,,,,,
22-04-15,"12:32:01.607",,INFO,[1000000007744051],lop.AbstractLopService,Time taken (LOP:getAvailability): 1603 ms ,,,,,
22-04-15,"12:32:01.433",,INFO,[1000000007744052],lop.AbstractLopService,Time taken (LOP:getAvailability): 1656 ms ,,,,,
22-04-15,"12:32:02.971",,INFO,[1000000007744052],lop.AbstractLopService,Time taken (LOP:getAvailability): 1531 ms ,,,,,
22-04-15,"12:32:02.876",,INFO,[1000000007744053],lop.AbstractLopService,Time taken (LOP:getAvailability): 1490 ms ,,,,,
22-04-15,"12:32:04.317",,INFO,[1000000007744053],lop.AbstractLopService,Time taken (LOP:getAvailability): 1437 ms ,,,,,
22-04-15,"12:32:04.733",,INFO,[1000000007744054],lop.AbstractLopService,Time taken (LOP:getAvailability): 1620 ms ,,,,,
22-04-15,"12:32:06.185",,INFO,[1000000007744054],lop.AbstractLopService,Time taken (LOP:getAvailability): 1445 ms ,,,,,
22-04-15,"12:32:06.203",,INFO,[1000000007744055],lop.AbstractLopService,Time taken (LOP:getAvailability): 1513 ms ,,,,,
22-04-15,"12:32:07.746",,INFO,[1000000007744055],lop.AbstractLopService,Time taken (LOP:getAvailability): 1525 ms ,,,,,
22-04-15,"12:32:08.093",,INFO,[1000000007744056],lop.AbstractLopService,Time taken (LOP:getAvailability): 1849 ms ,,,,,
22-04-15,"12:32:09.613",,INFO,[1000000007744056],lop.AbstractLopService,Time taken (LOP:getAvailability): 1513 ms ,,,,,
22-04-15,"12:32:09.403",,INFO,[1000000007744057],lop.AbstractLopService,Time taken (LOP:getAvailability): 1547 ms ,,,,,
22-04-15,"12:32:11.091",,INFO,[1000000007744057],lop.AbstractLopService,Time taken (LOP:getAvailability): 1683 ms ,,,,,
22-04-15,"12:32:11.157",,INFO,[1000000007744058],lop.AbstractLopService,Time taken (LOP:getAvailability): 1757 ms ,,,,,
22-04-15,"12:32:12.607",,INFO,[1000000007744058],lop.AbstractLopService,Time taken (LOP:getAvailability): 1444 ms ,,,,,
22-04-15,"12:32:12.444",,INFO,[1000000007744059],lop.AbstractLopService,Time taken (LOP:getAvailability): 1435 ms ,,,,,
22-04-15,"12:32:14.243",,INFO,[1000000007744059],lop.AbstractLopService,Time taken (LOP:getAvailability): 1793 ms ,,,,,
22-04-15,"12:32:14.158",,INFO,[1000000007744060],lop.AbstractLopService,Time taken (LOP:getAvailability): 1594 ms ,,,,,
22-04-15,"12:32:15.967",,INFO,[1000000007744060],lop.AbstractLopService,Time taken (LOP:getAvailability): 1803 ms ,,,,,
22-04-15,"12:32:15.989",,INFO,[1000000007744061],lop.AbstractLopService,Time taken (LOP:getAvailability): 1837 ms ,,,,,
22-04-15,"12:32:18.009",,INFO,[1000000007744061],lop.AbstractLopService,Time taken (LOP:getAvailability): 2012 ms ,,,,,
22-04-15,"12:32:17.920",,INFO,[1000000007744062],lop.AbstractLopService,Time taken (LOP:getAvailability): 2269 ms ,,,,,
22-04-15,"12:32:19.449",,INFO,[1000000007744062],lop.AbstractLopService,Time taken (LOP:getAvailability): 1520 ms ,,,,,
22-04-15,"12:32:19.020",,INFO,[1000000007744063],lop.AbstractLopService,Time taken (LOP:getAvailability): 1828 ms ,,,,,
22-04-15,"12:32:20.540",,INFO,[1000000007744063],lop.AbstractLopService,Time taken (LOP:getAvailability): 1510 ms ,,,,,
22-04-15,"12:32:20.330",,INFO,[1000000007744064],lop.AbstractLopService,Time taken (LOP:getAvailability): 1599 ms ,,,,,
22-04-15,"12:32:22.002",,INFO,[1000000007744064],lop.AbstractLopService,Time taken (LOP:getAvailability): 1664 ms ,,,,,
22-04-15,"12:32:22.061",,INFO,[1000000007744065],lop.AbstractLopService,Time taken (LOP:getAvailability): 1668 ms ,,,,,
22-04-15,"12:32:23.575",,INFO,[1000000007744065],lop.AbstractLopService,Time taken (LOP:getAvailability): 1507 ms ,,,,,
22-04-15,"12:32:23.715",,INFO,[1000000007744066],lop.AbstractLopService,Time taken (LOP:getAvailability): 1769 ms ,,,,,
